Date,price
1,12500
2,12500
3,11900
4,11900
5,11999
6,11999
7,11999
8,11999
9,11999
10,11999
11,11999
12,11999
13,11999
14,11999
15,11999
16,11999
17,11999
18,11999
19,11999
20,11999
21,11999
22,11999
23,11999
24,11999
25,11999
26,11999
27,11999
28,11999
29,11999
30,11999
31,11999
32,11999
33,11999
34,11999
35,11999
36,11999
37,11999
38,11999
39,11999
40,11999
41,11999
42,11999
43,11999
44,11999
45,11999
46,11999
47,11999
48,11999
49,11999
50,11999
51,11999
52,11999
53,11999
54,11999
55,11999
56,11999
57,11999
58,11999
59,11999
60,11999
61,11999
62,11999
63,11999
64,11999
65,11999
66,11999
67,11999
68,11999
69,11999
70,11999
71,11999
72,11999
73,11999
74,11999
75,11999
76,11999
77,11999
78,11999
79,11999
80,11999
81,11999
82,11999
83,11999
84,11999
85,11999
86,11999
87,11999
88,11999
89,11999
90,11999
91,11999
92,11999
93,11999
94,11999
95,11999
96,11999
97,11999
98,11999
99,11999
100,11999
101,11999
102,11999
103,11999
104,11999
105,11999
106,11999
107,11999
108,11999
109,11999
110,11999
111,9999
112,9999
113,9999
114,9999
115,9999
116,9999
117,9999
118,9999
119,9999
120,9999
121,11999
122,11999
123,11999
124,11999
125,11999
126,11999
127,11999
128,11999
129,11999
130,11999
131,11499
132,11499
133,11499
134,11499
135,11499
136,11499
137,11499
138,11499
139,11499
140,11499
141,11499
142,11499
143,11499
144,11499
145,11499
146,11499
147,11499
148,11499
149,11499
150,11499
151,11499
152,11499
153,11499
154,11499
155,11499
156,11499
157,11499
158,11499
159,11499
160,11499
161,11499
162,11499
163,11499
164,11499
165,11499
166,11499
167,11499
168,11499
169,11499
170,11499
171,9999
172,9999
173,9999
174,9999
175,9999
176,9999
177,9999
178,9999
179,9999
180,9999
181,9999
182,9999
183,9999
184,9999
185,9999
186,9999
187,9999
188,9999
189,9999
190,9999
191,9999
192,9999
193,9999
194,9999
195,9999
196,9999
197,9999
198,9999
199,9999
200,9999
201,9999
202,9999
203,9999
204,9999
205,9999
206,9999
207,9999
208,9999
209,9999
210,9999
211,9999
212,9999
213,9999
214,9999
215,9999
216,9999
217,9999
218,9999
219,9999
220,9999
221,9999
222,9999
223,9999
224,9999
225,9999
226,9999
227,9999
228,9999
229,9999
230,9999
231,9999
232,9999
233,9999
234,9999
235,9999
236,9999
237,9999
238,9999
239,9999
240,9999
241,9999
242,9999
243,9999
244,9999
245,9999
246,9999
247,9999
248,9999
249,9999
250,9999
