Date,price
1,499
2,499
3,499
4,499
5,499
6,499
7,499
8,499
9,499
10,499
11,499
12,499
13,499
14,499
15,499
16,499
17,499
18,499
19,499
20,499
21,499
22,499
23,499
24,499
25,499
26,499
27,499
28,499
29,499
30,499
31,499
32,499
33,499
34,499
35,499
36,499
37,499
38,499
39,499
40,499
41,499
42,499
43,399
44,399
45,399
46,399
47,399
48,399
49,399
50,399
51,399
52,399
53,399
54,399
55,399
56,399
57,399
58,399
59,399
60,399
61,399
62,399
63,399
64,399
65,399
66,399
67,399
68,399
69,399
70,399
71,399
72,399
73,399
74,399
75,499
76,499
77,499
78,499
79,499
80,499
81,499
82,499
83,499
84,499
85,499
86,499
87,499
88,499
89,449
90,449
91,449
92,449
93,449
94,449
95,449
96,449
97,449
98,449
99,449
100,449
101,449
102,449
103,449
104,449
105,449
106,449
107,449
108,449
109,449
110,449
111,449
112,449
113,449
114,449
115,449
116,449
117,449
118,449
119,449
120,449
121,449
122,449
123,449
124,449
125,449
126,449
127,449
128,449
129,449
130,339
131,339
132,339
133,339
134,339
135,339
136,339
137,339
138,339
139,339
140,339
141,339
142,339
143,339
144,339
145,339
146,339
147,339
148,339
149,339
150,339
151,339
152,339
153,339
154,339
155,339
156,339
157,339
158,339
159,339
160,339
161,339
162,339
163,339
164,339
165,339
166,339
167,339
168,339
169,339
170,499
171,499
172,499
173,499
174,499
175,499
176,499
177,499
178,499
179,499
180,499
181,499
182,499
183,499
184,499
185,499
186,499
187,499
188,499
189,499
190,499
191,499
192,499
193,499
194,499
195,499
196,499
197,499
198,499
199,499
200,499
201,499
202,499
203,499
204,499
205,499
206,499
207,499
208,499
209,499
210,499
211,499
212,499
213,499
214,499
215,499
216,499
217,499
218,499
219,499
220,499
221,499
222,499
223,499
224,499
225,499
226,499
227,499
228,499
229,499
230,499
