Date,price
1,3000
2,3000
3,3000
4,3000
5,3000
6,3000
7,3000
8,3000
9,3000
10,3000
11,3000
12,3000
13,3000
14,3000
15,3000
16,3000
17,3000
18,3000
19,3000
20,3000
21,3000
22,3000
23,3000
24,3000
25,3000
26,3000
27,3000
28,3000
29,3000
30,3000
31,3000
32,3000
33,3000
34,3000
35,3000
36,3000
37,3000
38,3000
39,3000
40,3000
41,3000
42,3000
43,3000
44,3000
45,3000
46,3000
47,3000
48,3000
49,3000
50,3000
51,3000
52,3000
53,3000
54,3449
55,3449
56,3449
57,3449
58,3449
59,3449
60,3449
61,3449
62,3449
63,3449
64,3449
65,3449
66,3449
67,3449
68,3449
69,3449
70,3449
71,3449
72,3449
73,3449
74,3449
75,3449
76,3449
77,3449
78,3449
79,3449
80,3449
81,3000
82,3000
83,3000
84,3000
85,3000
86,3000
87,3000
88,3000
89,3000
90,3000
91,3000
92,3000
93,3000
94,3000
95,3000
96,3000
97,3000
98,3000
99,3000
100,3000
101,3000
102,3000
103,3000
104,3000
105,3000
106,3000
107,3000
108,3000
109,3000
110,3000
111,3000
112,3000
113,3000
114,3000
115,3000
116,3000
117,3000
118,3000
119,3000
120,3000
121,3000
122,3000
123,3000
124,3000
125,3000
126,3000
127,3000
128,3000
129,3000
130,3000
131,3000
132,3000
133,3000
134,3000
135,3000
136,3000
137,3000
138,3000
139,3000
140,3000
141,3000
142,3000
143,3000
144,3000
145,3000
146,3000
147,3000
148,3000
149,3000
150,3000
151,3000
152,3000
153,3000
154,3000
155,3000
156,3000
157,3000
158,3000
159,3000
160,3000
161,3000
162,3000
163,3000
164,3000
165,3000
166,3000
167,3000
168,3000
169,3000
170,3000
171,3000
172,3000
173,3000
174,3000
175,3000
176,3000
177,3000
178,3000
179,3000
180,3000
181,3000
182,3000
183,3000
184,3000
185,3000
186,3000
187,3000
188,3000
189,3000
190,3000
191,3000
192,3000
193,3000
194,3000
195,3000
196,3000
197,3000
198,3000
199,3000
200,3000
201,3000
202,3000
203,3000
204,3000
205,3000
206,3000
207,3000
208,3000
209,3000
210,3000
211,3000
212,3000
213,3000
214,3000
215,3000
216,3000
217,3000
218,3000
219,3000
220,3000
221,3000
222,3000
223,3000
224,3000
225,3000
226,3000
227,3000
228,3000
229,3000
230,3000
231,3000
232,3000
233,3000
234,3000
235,3000
236,3000
237,3000
238,3000
239,3000
240,3000
241,3000
242,3000
243,3000
244,3000
245,3000
246,3000
247,3000
248,3000
249,3000
250,3000
251,3000
252,3000
253,3000
254,3000
255,3000
256,3000
257,3000
258,3000
259,3000
260,3000
261,3000
262,3000
263,3000
264,3000
265,3000
266,3000
267,3000
268,3000
269,3000
270,3000
271,3000
272,3000
273,3000
274,3000
275,3000
276,3000
277,3000
278,3000
279,3000
280,3000
281,3000
282,3000
283,3000
284,3000
285,3000
286,3000
287,3000
288,3000
289,3000
290,3000
291,3000
292,3000
293,3000
294,3000
295,3000
296,3000
297,3000
298,3000
299,3000
300,3000
301,3000
302,3000
303,3000
304,3000
305,3000
306,3000
307,3000
308,3000
309,3000
310,3000
311,3000
312,3000
313,3000
314,3000
315,3000
316,3000
317,3000
318,3000
319,3000
320,3000
321,3000
322,3000
323,3000
324,3000
325,3000
326,3000
327,3000
328,3000
329,3000
330,3000
331,3000
332,3000
333,3000
334,3000
335,3000
336,3000
337,3000
338,3000
339,3000
340,3000
341,3000
342,3000
343,3000
344,3000
345,3000
346,3000
347,3000
348,3000
349,3000
350,3000
351,3000
352,3000
353,3000
354,3000
355,3000
356,3000
357,3000
358,3000
359,3000
360,3000
361,3000
362,3000
363,3000
364,3000
365,3000
366,3000
367,3000
368,3000
369,3000
370,3000
371,3000
372,3000
373,3000
374,3000
375,3000
376,3000
377,3000
378,3000
379,2950
380,3000
381,3000
382,3000
383,3000
384,3000
385,3000
386,3000
387,3000
388,3000
389,3000
390,3000
391,3000
392,3000
393,3000
394,3000
395,3000
396,3000
397,3000
398,3000
399,3000
400,3000
401,3000
402,3000
403,3000
404,3000
405,3000
406,3000
407,3000
408,3000
409,3000
410,3000
411,3000
412,3000
413,3000
414,3000
415,3000
416,3000
417,3000
418,3000
419,3000
420,3000
421,3000
422,3000
423,3000
424,3000
425,3000
426,3000
427,3000
428,3000
429,3000
430,3000
431,3000
432,3000
433,3000
434,3000
435,3000
436,3000
437,3000
438,3000
439,3000
440,3000
441,3000
442,3000
443,3000
444,3000
445,3000
446,3000
447,3000
448,3000
449,3000
450,3000
451,3000
452,3000
453,3000
454,3000
455,3000
456,3000
457,3000
458,3000
459,3000
460,3000
461,3000
462,3000
463,3000
464,3000
465,3000
466,3000
467,3000
468,3000
469,3000
470,3000
471,3000
472,3000
473,3000
